Auteur: ZhenZhen ∾ | Channel: 💬-𝘓𝘦-𝘨𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Djfxmjddpudoyo | Msg_id: 817558144074121258
Msg_id: 819747715676110869 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Tg
Msg_id: 819747824472162314 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: c’est pas y’a deux sec tu a dis que tu voulais pas dormir ?
Msg_id: 819747844289462323 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Ca ha ?
Msg_id: 819747967173918740 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Maus la  je vais aller tnstot
Msg_id: 819747979824857188 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Tsntot
Msg_id: 819747992185339986 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Tqntot
Msg_id: 819748038469484595 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Tantot
Msg_id: 819748215766253629 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: mais alors vasi
Msg_id: 819748227837853698 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Non
Msg_id: 819748298960142356 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: du coup tu veux faire quoi ?
Msg_id: 819748325053956156 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Je duid pas encore pas fatiqhuwr
Msg_id: 819748340769751051 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Fatiguer
Msg_id: 819748494638186537 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: moi je vais aller me coucher alors
Msg_id: 819748595732447242 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: K
Msg_id: 819748638842421278 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Bue
Msg_id: 819748644512989194 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: tu devrai faire la même chose
Msg_id: 819748669708435487 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Nob
Msg_id: 819748679267123241 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Non
Msg_id: 819748707541057537 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Ferme tas guzuey
Msg_id: 819748745163964436 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: ??
Msg_id: 819748865002438686 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Tg
Msg_id: 819748921164562452 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Va te faire foutr
Msg_id: 819748927024660520 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: E
Msg_id: 819748994879586324 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: non
Msg_id: 819749127301890088 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Je vais cherxhwr un autre verye je re
Msg_id: 819749171401064478 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: va dormir
Msg_id: 819749196512755742 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Non
Msg_id: 819749206725623840 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Tg
Msg_id: 819749222810255410 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: si
Msg_id: 819749238892265472 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Jai dig je te
Msg_id: 819749246441357392 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Re
Msg_id: 819749319691075624 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Jvaus chercher une utre smirnoff
Msg_id: 819749379598319616 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Slots shhh
Msg_id: 819749387714035724 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Alors
Msg_id: 819749410136653887 | Auteur: Rayura | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: va juste dormir
Msg_id: 819749429099364393 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Bon
Msg_id: 819749433943654451 | Auteur: Kaylita.sg | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Non
Msg_id: 819750354039341076 | Auteur: Luv | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <:x_kentoL:616527328402472960>
Msg_id: 819750362054393898 | Auteur: Luv | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <:x_kentoR:616527328276774912>
Msg_id: 819808384697892904 | Auteur: adalia | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <@752940390591758346>  je vois  qui a na un il c faire le malin avec les femme et après plus personne
Msg_id: 819814992454090792 | Auteur: kayaj | Channel: 〘🐬〙𝘉𝘢𝘭𝘢𝘯𝘤𝘦-𝘵𝘦𝘴-𝘢𝘯𝘪𝘮𝘢𝘶𝘹 | Message: Il te graille avant
Msg_id: 819815174072303627 | Auteur: kayaj | Channel: 〘🤡〙𝘔𝘦𝘮𝘦𝘴 | Message: 
Msg_id: 819816466273927218 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <@443536883524567044> ptdr sale enculer ta sortie que des perles
Msg_id: 819835576789368844 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Ya rien de cohérent
Msg_id: 819835953203511298 | Auteur: Akiro | Channel: 〘🏆〙𝘚𝘱𝘰𝘳𝘵 | Message: 
Msg_id: 819836080764747817 | Auteur: Akiro | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Wsh wsh les canapeches vous pêchez du magicarpe ?
Msg_id: 819836170431102976 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: ça va ?
Msg_id: 819836468872609802 | Auteur: Akiro | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: cv et toi
Msg_id: 819836750620000266 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: bonjour
Msg_id: 819837011191136306 | Auteur: Akiro | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Wsh maïra
Msg_id: 819837572070375434 | Auteur: Akiro | Channel: 〘🃏〙𝘎𝘐𝘍 | Message: https://tenor.com/view/paimei-kung-fu-gif-10272125
Msg_id: 819837656057643030 | Auteur: Akiro | Channel: 〘🃏〙𝘎𝘐𝘍 | Message: https://tenor.com/view/backflip-kungfu-baby-gif-13403688
Msg_id: 819837694351638549 | Auteur: Akiro | Channel: 〘🃏〙𝘎𝘐𝘍 | Message: https://tenor.com/view/babies-stuffing-ninja-mixed-martial-arts-athletic-babies-gif-19859101
Msg_id: 819837787263074344 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: alaise mon ptit
Msg_id: 819838017963163728 | Auteur: Akiro | Channel: 〘🃏〙𝘎𝘐𝘍 | Message: https://tenor.com/view/kung-fu-panda-kid-gif-11237971
Msg_id: 819838050770485269 | Auteur: Akiro | Channel: 〘🃏〙𝘎𝘐𝘍 | Message: Je me tape comme sa 😂
Msg_id: 819839042748547092 | Auteur: Akiro | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Mon c moi wsh et mimi 😂
Msg_id: 819839282738495508 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: helloooooooooooooo
Msg_id: 819839317735637022 | Auteur: Sabouine🥀✪ | Channel: 〘🥊〙𝘉𝘶𝘮𝘱-2𝘩 | Message: !d bump
Msg_id: 819839736058740746 | Auteur: Akiro | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Wsh sabouine
Msg_id: 819840164166631425 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: ça va ?
Msg_id: 819841118266458114 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: " et mimi "
Msg_id: 819841126773162004 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: 
Msg_id: 819841525634564116 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: wsh akiro
Msg_id: 819841580365119528 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: t’abuses avec l’écriture la
Msg_id: 819841814705078313 | Auteur: Akiro | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: J ai pas français ajrd donc 🏃🏽🕳️
Msg_id: 819842678836428801 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: j’hésite entre te démarrer ou juste de laisser passer comme si tu n'existais plus
Msg_id: 819844241978687558 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: You AKIKI
Msg_id: 819844260907057172 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: SUPER ET TOI
Msg_id: 819844374036742164 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: AKIKI AKIRO
Msg_id: 819844392055472138 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: oui ça va
Msg_id: 819846395611578369 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: AKIROOOOOOOOOOOOOOOOOOOO
Msg_id: 819846445951483975 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: OUHO
Msg_id: 819846465823965225 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Ouhoooooooo
Msg_id: 819846500464066580 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: OOUUUUHOOOO
Msg_id: 819846540763201587 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: je veux un gros burger sa mère pmg
Msg_id: 819846547600048190 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: omg
Msg_id: 819846910184652850 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: la même sa grosse daronne
Msg_id: 819846935367122984 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: mais bon c'est pas trop healthy
Msg_id: 819846990703231017 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: OUUUUUUUUUUUUUUUUUUUUUUUUUUUHOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
Msg_id: 819847006729404416 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: AKIROOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
Msg_id: 819847024638820392 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: DANSEEEEEEEEEEE
Msg_id: 819847257083609109 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: DANSE ON T’A DIT !!!
Msg_id: 819848499687981077 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: " nan je préfère envoyer des gifs et rigoler tt seul derrière mon ecran "
Msg_id: 819853128119746560 | Auteur: absolut maïrouille la débrouille | Channel: 〘🎧〙𝘉𝘢𝘭𝘢𝘯𝘤𝘦-𝘵𝘦𝘴-𝘮𝘶𝘴𝘪𝘲𝘶𝘦𝘴 | Message: https://open.spotify.com/track/5cxp9kjCFyJwzv3lzeX7ku?si=v0WCxhzZRIODdjgy4GWctQ
Msg_id: 819855881642573874 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: https://tenor.com/view/funny-lol-lmao-smile-happy-gif-16457588
Msg_id: 819855895382327297 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: akiro
Msg_id: 819856176459022336 | Auteur: 𝙳𝚒𝚗 𝙳𝚓𝚊𝚛𝚒𝚗 (aka ryan) | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Je crois que je suis le seul débile qui essaie de screen le début et liree ce qu'il y'a en arabe
Msg_id: 819856452834426950 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: comment ca ?
Msg_id: 819856463656255508 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Jsuis morr il va se décrocher la machoire un jour en plein vocal
Msg_id: 819856527334047776 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: En gros au début du gif y'a une phrase en arabe et il veut lire
Msg_id: 819856549382979604 | Auteur: 𝙳𝚒𝚗 𝙳𝚓𝚊𝚛𝚒𝚗 (aka ryan) | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: y'a une écriture en arabe au début du gif T-T
Msg_id: 819856569487327263 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Sabrina tu fais expres 😭
Msg_id: 819856576655523840 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: bahahahah
Msg_id: 819856613166546965 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: mais 😭  j'ai pas vuuuuuuuu
Msg_id: 819856634217103372 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: ça va choquer qui
Msg_id: 819856665599934474 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Le dentiste
Msg_id: 819856693726937118 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: «MDRRRR BV
Msg_id: 819856760130240516 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: jvais comir
Msg_id: 819856766677942292 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: vomir
Msg_id: 819856790333816872 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Deja jsuis sure ses chicos sont aussi sales que son orthographe
Msg_id: 819856824177131520 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: MDRRRRR
Msg_id: 819856852081836093 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Encore ? Faut arreter l'alcool maira 😭
Msg_id: 819856887267721237 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Akiro je chie dans les grosses narines de ton fdp de daron <@503826313803595786>
Msg_id: 819856928880590868 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: jpp mais jsuis en redescente, jsuis pas bien
Msg_id: 819856969959211038 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Et j'enfonce la merde avec ma bite
Msg_id: 819856977869275166 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: j’ai dormi 4h
Msg_id: 819857006008991755 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: MDRRRR
Msg_id: 819857066590994432 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Va dormir la
Msg_id: 819857118692769842 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Maira je t'invite dans mon lit stv
Msg_id: 819857138741936128 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: MDRRRRRRRR
Msg_id: 819857157456789505 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Jte fais petit massage, j'amène du thé
Msg_id: 819857181783621642 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: j’suis en cours
Msg_id: 819857197474381824 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Je te dorlote la vie de ma mère jessaye même pas de te ken
Msg_id: 819857198208516096 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Technique de chien mais technique efficace
Msg_id: 819857224713240587 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: nn asmo j’veux juste dormir
Msg_id: 819857248485507083 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Je te dorlote wsh
Msg_id: 819857305222381618 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Tu vas passer la meilleur nuit du monde, genre je vais te créer un cocon sa mere
Msg_id: 819857343889539093 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Ahhhh la sauce la sauce
Msg_id: 819857347764813844 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Force
Msg_id: 819857373731618877 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Je te masserais les pied et tout
Msg_id: 819857386561863701 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Avec ma bouche
Msg_id: 819857622446243860 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: 
Msg_id: 819858023748337684 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: ouais jvais être un sushi dans une couverture
Msg_id: 819858051438739507 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: alors nn
Msg_id: 819858245824937984 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: jsent pas mes doigts wtf
Msg_id: 819858265725861888 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: y’a que mes pouces que je sens
Msg_id: 819858272429015070 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: a l’aide
Msg_id: 819858412334219274 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: MDRR
Msg_id: 819858538595352579 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: tom
Msg_id: 819858553883721759 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: toi qui fais médecine
Msg_id: 819858571545411625 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: c normal ou pas
Msg_id: 819858636792397924 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: genre g des fourmis dans les doigts
Msg_id: 819858677140946946 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Exactement je vais te dorloter t'imagines même pas bebou
Msg_id: 819858709769093170 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: bahahahahaha
Msg_id: 819858748583051274 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: arrête avec ce surnom stp asmo
Msg_id: 819858787343007785 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: c trop laid
Msg_id: 819858797185990656 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Daccord désolé petit coeur
Msg_id: 819858814815830016 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: oof
Msg_id: 819858828937003029 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Oof
Msg_id: 819858956309757972 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: MDRR
Msg_id: 819858970176258078 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: trouve mieux
Msg_id: 819858988853624873 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: 0 effort asmo
Msg_id: 819859045464277083 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Daccord
Msg_id: 819859098459570188 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Ma petite chippie
Msg_id: 819859669416673280 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: BAHAHAHAHA
Msg_id: 819859697158586368 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: nn ca c le surnom que j’avais à 6 ans
Msg_id: 819859812573511680 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Ma douceeeeeeur
Msg_id: 819859826532286504 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Avec pleins de e
Msg_id: 819859840972226580 | Auteur: absolut maïrouille la débrouille | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: jppppp
Msg_id: 819859916814549002 | Auteur: Sabouine🥀✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <@!742479167043534970> on t'appelle 😭
Msg_id: 819860313230803004 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: lmaooo jsuis cuit
Msg_id: 819860356746444851 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Emmadouceur
